Series Name,Series Code,Country,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Egypt, Arab Rep.",EGY,0.4,..,..,0.2,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,El Salvador,SLV,1,0.7,0.6,0.4,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Equatorial Guinea,GNQ,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Eritrea,ERI,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Estonia,EST,0.4,0.6,0.5,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ethiopia,ETH,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Europe & Central Asia,ECS,0.7,0.6,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Fiji,FJI,..,0.2,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Finland,FIN,0.1,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Fragile and conflict affected situations,FCS,15.7,15,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,France,FRA,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Gabon,GAB,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Gambia, The",GMB,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Georgia,GEO,5,3.4,2.9,2.2,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Germany,DEU,..,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ghana,GHA,4,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Greece,GRC,0.6,0.3,0.8,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guatemala,GTM,..,..,2.8,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guinea,GIN,10.3,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guinea-Bissau,GNB,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guyana,GUY,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Haiti,HTI,8,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Honduras,HND,9.3,7.7,6.5,6.4,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Hungary,HUN,0.1,0,0.4,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Iceland,ISL,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,IDA countries classified as fragile situations,DFS,17.5,16.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,IDA total,IDA,10.8,10.3,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,India,IND,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Indonesia,IDN,1.9,1.5,1.3,1.3,1.1
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Iran, Islamic Rep.",IRN,..,0,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Iraq,IRQ,0.4,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ireland,IRL,0.1,0.5,0.3,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Israel,ISR,0.3,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Italy,ITA,0.8,1.1,0.9,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Jamaica,JAM,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Japan,JPN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Jordan,JOR,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kazakhstan,KAZ,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kenya,KEN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kiribati,KIR,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Korea, Rep.",KOR,0.1,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kosovo,XKX,0.1,0.2,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kyrgyz Republic,KGZ,0.7,0.5,0.2,0.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lao PDR,LAO,5.2,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Latin America & Caribbean,LCN,2.3,2.2,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Latvia,LVA,0.5,0.5,0.3,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lebanon,LBN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lesotho,LSO,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Liberia,LBR,..,..,11.7,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lithuania,LTU,0.7,0.5,0.7,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Low & middle income,LMY,4.4,3.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Low income,LIC,18.9,18,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lower middle income,LMC,4.4,3.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Luxembourg,LUX,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Macedonia, FYR",MKD,5.2,3.5,2.8,2.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Madagascar,MDG,39.2,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Malawi,MWI,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Malaysia,MYS,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Maldives,MDV,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mali,MLI,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Malta,MLT,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mauritania,MRT,..,..,1.4,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mauritius,MUS,0.1,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mexico,MEX,0.7,..,0.8,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Micronesia, Fed. Sts.",FSM,..,5.4,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Middle East & North Africa,MEA,0.5,0.5,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Middle income,MIC,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Moldova,MDA,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mongolia,MNG,0.1,..,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Montenegro,MNE,0.5,0.2,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Morocco,MAR,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mozambique,MOZ,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Myanmar,MMR,..,..,..,1.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Namibia,NAM,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Nepal,NPL,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Netherlands,NLD,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Nicaragua,NIC,..,..,0.9,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Niger,NER,..,..,13.6,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Nigeria,NGA,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Norway,NOR,0.1,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Pakistan,PAK,..,0.9,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Palau,PLW,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Panama,PAN,1.4,0.8,1.2,0.6,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Papua New Guinea,PNG,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Paraguay,PRY,1.1,0.9,0.9,0.7,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Peru,PER,1.1,0.9,0.8,0.8,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Philippines,PHL,2.5,..,..,1.6,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Poland,POL,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Portugal,PRT,0.4,0.4,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Romania,ROU,0,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Russian Federation,RUS,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Rwanda,RWA,..,23.7,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Samoa,WSM,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sao Tome and Principe,STP,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Senegal,SEN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Serbia,SRB,..,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Seychelles,SYC,..,0.4,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sierra Leone,SLE,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Slovak Republic,SVK,0.1,0.2,0.4,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Slovenia,SVN,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Solomon Islands,SLB,..,6.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,South Africa,ZAF,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,South Asia,SAS,3.4,2.7,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,South Sudan,SSD,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Spain,ESP,0.6,0.7,0.5,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sri Lanka,LKA,0.3,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,St. Lucia,LCA,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sub-Saharan Africa,SSF,16.7,16,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sudan,SDN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Suriname,SUR,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Swaziland,SWZ,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sweden,SWE,0.3,0.4,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Switzerland,CHE,0,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Syrian Arab Republic,SYR,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Tajikistan,TJK,5.2,4.9,4.1,1,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Tanzania,TZA,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Thailand,THA,0,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Timor-Leste,TLS,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Togo,TGO,..,..,..,19.9,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Tonga,TON,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Trinidad and Tobago,TTO,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Tunisia,TUN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Turkey,TUR,0,0.1,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Turkmenistan,TKM,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Tuvalu,TUV,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Uganda,UGA,10.3,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ukraine,UKR,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,United Kingdom,GBR,0.1,0.1,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,United States,USA,..,0.9,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Upper middle income,UMC,1.3,0.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Uruguay,URY,0.1,0.1,0.1,0.1,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Uzbekistan,UZB,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Vanuatu,VUT,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Venezuela, RB",VEN,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Vietnam,VNM,0.5,..,0.6,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,West Bank and Gaza,PSE,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,World,WLD,3.7,3.3,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Yemen, Rep.",YEM,..,..,4.5,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Zambia,ZMB,..,..,..,29.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Zimbabwe,ZWE,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Afghanistan,AFG,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Albania,ALB,1.6,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Algeria,DZA,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Angola,AGO,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Argentina,ARG,1.6,1.7,1.8,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Armenia,ARM,4,4.1,3.5,3,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Australia,AUS,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Austria,AUT,0.3,0.2,0.2,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Azerbaijan,AZE,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Bangladesh,BGD,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Belarus,BLR,0,0,0,0,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Belgium,BEL,0.1,0.1,0,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Belize,BLZ,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Benin,BEN,..,..,..,39.5,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Bhutan,BTN,3.3,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Bolivia,BOL,8,6.6,6,6.1,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Bosnia and Herzegovina,BIH,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Botswana,BWA,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Brazil,BRA,4.3,4.5,3.3,3.9,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Bulgaria,BGR,1.8,1.8,1.4,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Burkina Faso,BFA,..,..,32.2,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Burundi,BDI,..,53.2,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Cabo Verde,CPV,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Cambodia,KHM,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Cameroon,CMR,..,..,18.8,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Canada,CAN,..,0.3,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Central African Republic,CAF,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Chad,TCD,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Chile,CHL,..,0.9,..,1.3,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,China,CHN,6.2,2.8,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Colombia,COL,6.5,5.6,5.3,5,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Comoros,COM,..,14.9,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,"Congo, Dem. Rep.",COD,58,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,"Congo, Rep.",COG,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Costa Rica,CRI,1.6,1.5,1.5,1.5,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Cote d'Ivoire,CIV,..,..,..,23.1,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Croatia,HRV,0.9,0.9,0.9,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Cyprus,CYP,0,0,0.1,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Czech Republic,CZE,0.1,0,0,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Denmark,DNK,0,0.3,0.3,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Djibouti,DJI,16.2,18,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Dominican Republic,DOM,3,2.6,2.4,2,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,East Asia & Pacific,EAS,7.2,4.6,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Ecuador,ECU,5.5,4.2,3.7,4.5,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,"Egypt, Arab Rep.",EGY,4.5,..,..,3,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,El Salvador,SLV,4.2,3.4,3.3,2.4,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Equatorial Guinea,GNQ,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Eritrea,ERI,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Estonia,EST,0.6,0.9,0.7,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Ethiopia,ETH,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Europe & Central Asia,ECS,2.4,2.2,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Fiji,FJI,..,3,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Finland,FIN,0.1,0,0,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Fragile and conflict affected situations,FCS,28.4,27.4,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,France,FRA,0,0,0,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Gabon,GAB,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,"Gambia, The",GMB,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Georgia,GEO,13.5,10.4,9,7.8,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Germany,DEU,..,0,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Ghana,GHA,12.3,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Greece,GRC,1.3,0.9,1.4,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Guatemala,GTM,..,..,8.7,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Guinea,GIN,28.4,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Guinea-Bissau,GNB,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Guyana,GUY,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Haiti,HTI,20.3,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Honduras,HND,17.8,15.9,14.6,14.5,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Hungary,HUN,0.2,0.1,0.6,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Iceland,ISL,0,0,0,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,IDA countries classified as fragile situations,DFS,31.4,30.4,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,IDA total,IDA,24.3,23.4,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,India,IND,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Indonesia,IDN,12.8,11.6,10.4,9.2,8.5
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,"Iran, Islamic Rep.",IRN,..,0.2,0.5,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Iraq,IRQ,3.9,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Ireland,IRL,0.3,0.6,0.4,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Israel,ISR,0.5,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Italy,ITA,1.1,1.3,1.1,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Jamaica,JAM,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Japan,JPN,..,..,..,..,..
Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,Jordan,JOR,..,..,..,..,..
